"Время, ч","AL, матрица, ат.%","CR, матрица, ат.%","NI, матрица, ат.%"
0.26175243029528855,7.286622958564813,8.566955083610592,84.14642195782459
0.2711540153528911,7.283537585349722,8.567904652924602,84.14855776172567
0.2806119005849718,7.280569023424537,8.568816248607531,84.15061472796793
0.29012461224576197,7.277705662014361,8.569694399866435,84.15259993811921
0.2996906578195105,7.274938186134265,8.570542021735305,84.15451979213043
0.3093085058431097,7.2722583861693,8.571361681044012,84.15637993278668
0.3189770634472838,7.269658873616964,8.572155688374272,84.15818543800877
0.3286953355723537,7.267082145466423,8.572940489327218,84.15997736520636
0.33846304749696415,7.264578509613956,8.573703073190554,84.16171841719549
0.3482791875487824,7.262142631444955,8.57444338804441,84.16341398051064
0.358142922813157,7.25976861979603,8.575163866740477,84.16506751346348
0.368053500799582,7.257451751017271,8.57586598445314,84.16668226452958
0.3780098112647042,7.255187879500537,8.576551033204288,84.16826108729518
0.3880112263854661,7.252973184061387,8.577220202035846,84.16980661390276
0.398057173364907,7.250804219822146,8.577874561417696,84.17132121876017
0.4076746535273107,7.248746004131148,8.578494041906058,84.1727599539628
0.4172008508977179,7.2467530098940305,8.57909373296994,84.17415325713603
0.425400884627309,7.245069504420197,8.579599309523864,84.17533118605593
0.4335452389796574,7.243427609798274,8.580091827675602,84.17648056252612
0.4416360038228941,7.241824855586043,8.580571981821123,84.17760316259285
0.44868562730726574,7.240448832446993,8.58098370880496,84.17856745874805
0.4557007491075025,7.239099094290312,8.58138713711543,84.17951376859426
0.4626823490903162,7.237774419771896,8.581782603513592,84.18044297671452
0.4688190399597103,7.236624072876825,8.582125634080407,84.18125029304277
0.47493331573780806,7.2354912642886084,8.58246309006423,84.18204564564716
0.481025674120512,7.234375353221085,8.582795143777675,84.18282950300124
0.4864159351514502,7.23339807519941,8.583085626557839,84.18351629824275
0.49179112651686296,7.23243300212337,8.583372200679793,84.18419479719684
0.4971515166436268,7.231470677337473,8.583657530302458,84.18487179236007
0.5024972253978811,7.2305200258009865,8.583939335194007,84.18554063900501
0.5072518482997442,7.229682160044276,8.584187326076119,84.1861305138796
0.5119961550889635,7.228853086164566,8.584432479797352,84.18671443403808
0.516730296501567,7.228032581249287,8.584674852533544,84.18729256621718
0.5214544188617295,7.22722045387967,8.584914501430493,84.18786504468983
0.5256732376413943,7.226500858721309,8.585126601727328,84.18837253955135
0.529884894680939,7.225787563159026,8.585336644516426,84.18887579232455
0.5340894756196854,7.225080435924289,8.585544660736653,84.18937490333906
0.5382870640289266,7.224379344111519,8.585750688649805,84.18986996723868
0.5424777414560714,7.223684161030183,8.585954764281833,84.19036107468798
0.5462323794457106,7.223065656503048,8.58613609734487,84.19079824615207
0.5499820081440516,7.2224516609739124,8.586315929605624,84.19123240942045
0.5537266765456532,7.221842097080263,8.586494279198373,84.19166362372137
0.5574664326714857,7.2212368865906695,8.586671169642612,84.19209194376671
0.5612013235918968,7.220635923300504,8.586846637772275,84.19251743892721
0.5649313952321716,7.220039110416408,8.58702071605373,84.19294017352986
0.5682819705173718,7.219506373744101,8.587175888285932,84.19331773796996
0.5716290128916274,7.218976783920596,8.587330005429719,84.19369321064968
0.5749725501374284,7.218450306276256,8.587483071641678,84.19406662208206
0.578312609640029,7.217926885655608,8.587635104211381,84.19443801013301
0.581649218277927,7.217406477370197,8.587786115803336,84.19480740682647
0.5849824024913797,7.216889014101574,8.587936129772244,84.19517485612617
0.5883121881503022,7.2163744685732265,8.58808515114362,84.19554038028315
0.5913091583575597,7.215914000642811,8.588218305911042,84.19586769344615
0.594303614581933,7.2154557440808285,8.588350707533513,84.19619354838565
0.5972955727676701,7.214999689946083,8.588482351199598,84.19651795885432
0.600285048722863,7.214543037706972,8.588614067435923,84.1968428948571
0.6032720430379654,7.214088588602638,8.588745025001531,84.19716638639582
0.6062565714377619,7.213636257963568,8.58887525665172,84.19748848538471
0.6092386491422898,7.213186061840238,8.589004750178466,84.19780918798129
0.6122182913747087,7.212737971225907,8.589133514587182,84.1981285141869
0.6149040856564065,7.212336241284412,8.589248760466637,84.19841499824895
0.617588065878865,7.211936127278664,8.589363444090317,84.19870042863103
0.6202702415490511,7.211537539121298,8.58947759729925,84.19898486357945
0.622950621747813,7.211140493053605,8.58959120942891,84.19926829751748
0.6256292155849782,7.210744985031068,8.58970428042447,84.19955073454446
0.628306032118204,7.210350995455585,8.58981681692898,84.19983218761544
0.6309810802882603,7.2099585031809115,8.58992882591484,84.20011267090425
0.6336543689125189,7.209567465274611,8.590040323209323,84.20039221151607
0.6363259065936765,7.2091778517021154,8.590151318309344,84.20067082998854
0.6389957017730252,7.208789648822039,8.590261813387949,84.20094853779001
0.6416637627989912,7.2084028631305435,8.590371802137103,84.20122533473236
0.6440714410884238,7.208055591740497,8.5904703607553,84.2014740475042
0.6464778200370294,7.207709400290378,8.590568532045854,84.20172206766377
0.6488829049282313,7.207364239265021,8.590666332278465,84.20196942845651
0.6512867008498525,7.207020062373659,8.590763780325922,84.20221615730041
0.6536892127131383,7.206676864871861,8.590860875503054,84.2024622596251
0.6560904453946598,7.206334624365739,8.590957625123204,84.20270775051107
0.6584904036760358,7.2059933662041065,8.59105401537309,84.20295261842281
