B узла, масс. %;SI узла, масс. %;узел;оси задания;T, °C;режим;элемент;в сплаве, масс. %;собрано из фаз, масс. %;невязка, масс. %
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;CR;23,5;23,500000002631975;2,631974638234169e-09
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;MO;13,0;12,99999999858482;-1,415180861386034e-09
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;B;0,3;0,29999999991693993;-8,306005883085277e-11
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;SI;0,1;0,10000000000852112;8,521114369663962e-12
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;AL;0,25;0,24999999962660877;-3,7339123459823043e-10
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;C;0,005;0,005000000063587564;6,358756403368471e-11
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;FE;0,5;0,5000000000464169;4,641687034734332e-11
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;MN;0,5;0,49999999489874347;-5,101256528305953e-09
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;NB;0,06;0,060000000007528205;7,528207224272165e-12
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;S;0,02;0,019999998094650334;-1,9053496662368996e-09
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;TI;0,1;0,10000000001011078;1,0110773329685685e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;NI;61,464999999999996;61,46499998225422;-1,7745776403899072e-08
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;CR;23,5;23,500000012108345;1,2108344549233152e-08
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;MO;13,0;12,999999992942383;-7,057616713268544e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;B;0,5;0,4999999994391749;-5,608251085753579e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;SI;0,1;0,09999999987649107;-1,2350893918711137e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;AL;0,25;0,2500000015548056;1,5548056175873626e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;C;0,005;0,005000000082874222;8,287422224168006e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;FE;0,5;0,5000000004683411;4,683411436445795e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;MN;0,5;0,5000000068853702;6,885370162912352e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;NB;0,06;0,05999999997464315;-2,5356848565305512e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;S;0,02;0,020000004364696233;4,364696232911358e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;TI;0,1;0,10000000004867725;4,8677242792116715e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;NI;61,464999999999996;61,46500000727102;7,271026447597251e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;CR;23,5;23,499999993090654;-6,909345984240645e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;MO;13,0;12,99999999854851;-1,451489595183375e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;B;0,5;0,5000000002498257;2,498257156702266e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;SI;0,1;0,10000000004373114;4,3731129828472604e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;AL;0,25;0,2500000011945926;1,1945925915135547e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;C;0,005;0,004999997576839314;-2,423160685993686e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;FE;0,5;0,5000000001414406;1,4144063698040554e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;MN;0,5;0,5000000012864605;1,2864604936879687e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;NB;0,06;0,06000000002136443;2,1364431057602218e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;S;0,02;0,020000000740795495;7,40795494391655e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;TI;0,1;0,09999999983476024;-1,6523976631432902e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;NI;61,464999999999996;61,464999991288025;-8,711971588581946e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,499999999401172;-5,988276541302184e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;12,999999997994527;-2,005473120902934e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;B;0,5;0,500000001040796;1,0407960049363396e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;SI;0,1;0,10000000000066578;6,657729922920907e-13
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,250000002907838;2,907838025922871e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,004999999994835971;-5,164028926696318e-12
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,49999999997089783;-2,9102165122196766e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,5000000036206582;3,620658217684536e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,0599999999921664;-7,833594883877026e-12
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,020000001245920464;1,2459204640213883e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,10000000254249361;2,5424936045403967e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;NI;61,464999999999996;61,464999994186925;-5,813070913518459e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,499999995951573;-4,048427371117214e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;13,000000003072842;3,0728415367775597e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;B;0,5;0,5000000008778538;8,778537896603211e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;SI;0,1;0,09999999998781406;-1,2185946696163796e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,2499999974949512;-2,5050488072775323e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,0049999999460466306;-5,3953369549830654e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,49999999997029737;-2,970262924506528e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,5000000044111672;4,411167209283917e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,059999999980410786;-1,9589212196802208e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,020000001030388615;1,0303886147089436e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,10000000308972842;3,089728417560167e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;NI;61,464999999999996;61,46499999963273;-3,672653292596806e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,50000000650905;6,509051075909156e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;13,00000000287506;2,8750601899218964e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;B;0,5;0,5000000001955747;1,9557466757191833e-10
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;SI;0,1;0,10000000001744812;1,7448112399343074e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,2500000050399257;5,0399256990019126e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,005000000047863205;4,786320471905636e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,5000000000378721;3,7872149860618265e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,49999998892039754;-1,1079602457719773e-08
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,060000000018981474;1,8981476113122397e-11
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,019999993327440603;-6,6725593973748776e-09
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,10000000337765902;3,377659013592549e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;NI;59,565;59,56500009133237;9,133237455216658e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;CR;23,5;23,499999803397877;-1,9660212302596847e-07
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;MO;13,0;13,00000014094097;1,4094096911776433e-07
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;B;0,5;0,4999999967299415;-3,2700585017586548e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;SI;2,0;1,99999999484043;-5,15957010449597e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;AL;0,25;0,24999999960820654;-3,9179345878714855e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;C;0,005;0,004999978370116235;-2,162988376516045e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;FE;0,5;0,4999999984251958;-1,574804175952238e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;MN;0,5;0,4999999977005448;-2,299455181820065e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;NB;0,06;0,05999999985865525;-1,4134474840554745e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;S;0,02;0,01999999907982429;-9,201757099341901e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;TI;0,1;0,0999999997158854;-2,8411460684107936e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;NI;59,565;59,56500005614543;5,6145431415188796e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;CR;23,5;23,49999983547902;-1,6452097995056647e-07
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;MO;13,0;13,000000133696824;1,3369682427821772e-07
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;B;0,5;0,49999999817450863;-1,8254913691784225e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;SI;2,0;1,9999999948125726;-5,187427376540654e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;AL;0,25;0,25000000062329775;6,232977467490741e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;C;0,005;0,004999982585492677;-1,7414507323156025e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;FE;0,5;0,4999999985964508;-1,4035492212904899e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;MN;0,5;0,49999999999075284;-9,247158594405391e-12
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;NB;0,06;0,05999999984651245;-1,5348754905941675e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;S;0,02;0,020000000309076983;3,090769827573947e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;TI;0,1;0,09999999974007402;-2,5992598351454177e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;NI;59,565;59,56499997214526;-2,7854738959831593e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,500000015234463;1,5234462580338004e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;13,000000001502654;1,5026540012286205e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;B;0,5;0,4999999995265529;-4,734471148459818e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;SI;2,0;1,9999999983340648;-1,665935167594057e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,2499999964891474;-3,510852608634707e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,0050000047598801785;4,7598801783746425e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,4999999998359933;-1,640066971120291e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,5000000069957852;6,995785173380398e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,05999999997584359;-2,4156406042141754e-11
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,020000004631295098;4,63129509742366e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,100000000569057;5,690569959693192e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;NI;59,565;59,56499992823412;-7,17658750204464e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,500000061147283;6,11472827927173e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;13,000000011918338;1,1918338316263544e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;B;0,5;0,4999999989036317;-1,096368273945103e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;SI;2,0;1,9999999959077104;-4,0922896182848945e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,24999999813014817;-1,869851828928404e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,005000010509276783;1,0509276783012e-08
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,4999999992098354;-7,901646004171425e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,4999999965189442;-3,4810557769660022e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,05999999988560028;-1,1439971886462175e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,01999999823167286;-1,7683271409663082e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,10000000140343497;1,4034349654634681e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;NI;59,565;59,56499999145875;-8,541249485460867e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,499999995875577;-4,124423469420435e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;13,000000000983785;9,837854975103255e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;B;0,5;0,5000000001255617;1,2556167217070424e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;SI;2,0;1,9999999996849975;-3,1500246855387104e-10
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,2499999985113458;-1,4886541999103997e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,004999999933428663;-6,657133698462214e-11
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,4999999999112628;-8,87371842672735e-11
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,5000000084065909;8,406590867870989e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,059999999988953986;-1,1046011327842109e-11
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,020000005139050044;5,139050043151405e-09
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,09999999998071324;-1,9286766628212604e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;NI;56,565;0,0;-56,565
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;CR;23,5;0,0;-23,5
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;MO;13,0;0,0;-13,0
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;B;0,5;0,0;-0,5
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;SI;5,0;0,0;-5,0
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;AL;0,25;0,0;-0,25
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;C;0,005;0,0;-0,005
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;FE;0,5;0,0;-0,5
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;MN;0,5;0,0;-0,5
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;NB;0,06;0,0;-0,06
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;S;0,02;0,0;-0,02
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;TI;0,1;0,0;-0,1
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;NI;56,565;56,56499989945445;-1,0054554877569899e-07
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;CR;23,5;23,500000055673222;5,567322247657103e-08
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;MO;13,0;13,000000070415268;7,041526828288625e-08
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;B;0,5;0,4999999988803716;-1,119628390000571e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;SI;5,0;4,999999979824867;-2,017513267560389e-08
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;AL;0,25;0,24999999890987068;-1,0901293201470708e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;C;0,005;0,005000004270682287;4,2706822869775785e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;FE;0,5;0,49999999780080556;-2,1991944376686945e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;MN;0,5;0,4999999972488412;-2,751158800773368e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;NB;0,06;0,059999999592006144;-4,0799385397916055e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;S;0,02;0,01999999877460325;-1,2253967493491835e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;TI;0,1;0,09999999915500127;-8,449987376479839e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;NI;56,565;56,56499999458773;-5,4122679671309015e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,5000000085158;8,515801397379619e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;12,999999992062726;-7,937273949210066e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;B;0,5;0,49999999974403486;-2,5596513797410125e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;SI;5,0;4,999999999328412;-6,715881184504724e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,2499999999768791;-2,3120894088179966e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,0050000009484837205;9,484837203838081e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,499999999932309;-6,76910194563618e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,5000000035645714;3,56457141581501e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,05999999997504821;-2,4951790633664928e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,020000001364709818;1,3647098173752426e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,09999999999931374;-6,862704848842327e-13
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;NI;56,565;56,564999898545395;-1,0145460294097575e-07
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,500000096483728;9,64837276740127e-08
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;13,000000000033316;3,33155725229517e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;B;0,5;0,4999999995579375;-4,420624977186094e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;SI;5,0;4,999999990213462;-9,786537802369821e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,24999999822066107;-1,7793389261999693e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,005000009654823534;9,654823533537804e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,49999999922160465;-7,783953481776962e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,500000004494025;4,4940250409908344e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,05999999987610571;-1,2389429066006485e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,020000003634525882;3,6345258816461445e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,10000000006440055;6,440054045597776e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;NI;56,565;56,56500000388204;3,88204313139795e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,500000004325038;4,325038105434942e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;12,999999999374833;-6,251674733448453e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;B;0,5;0,4999999999812435;-1,8756496356076013e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;SI;5,0;5,000000000659849;6,598490642772958e-10
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,25000000208989015;2,089890149825635e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,0049999999518131125;-4,818688763980061e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,5000000000671888;6,718881007117261e-11
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,4999999935615672;-6,438432786914916e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,06000000000759894;7,598942308728596e-12
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,01999999609432147;-3,905678530591317e-09
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,10000000000461884;4,618833093772423e-12
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;NI;60,964999999999996;60,96500001265652;1,2656521164444712e-08
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;CR;23,5;23,499999995787697;-4,212303394979244e-09
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;MO;13,0;12,999999998213765;-1,7862351597841553e-09
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;B;1,0;0,9999999978462583;-2,153741740507087e-09
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;SI;0,1;0,10000000003398034;3,398033243673382e-11
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;AL;0,25;0,25000000069423;6,942300068146778e-10
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;C;0,005;0,00500000213930328;2,139303279663496e-09
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;FE;0,5;0,4999999995092283;-4,907717010560475e-10
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;MN;0,5;0,4999999976503344;-2,34966557322025e-09
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;NB;0,06;0,0600000000607229;6,072289893133131e-11
