T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
664,0;0,2;границы зёрен;0,09676718281877014;2,649600670271605e-27;2,837063191381855e-27;239035263,58989224
664,0;0,2;границы зёрен;0,10000000000000002;2,8456221728195276e-27;3,0469534574275196e-27;239035263,58992982
664,0;0,2;границы зёрен;0,1712483685655591;2,164739239925805e-24;2,31789721577323e-24;239035263,5899371
664,0;0,2;границы зёрен;0,38312444686995367;2,776220413440519e-23;2,972641437823772e-23;239035263,58991417
664,0;0,2;границы зёрен;0,5373776068370856;1,5626354467143323e-25;1,673193835268515e-25;239035263,58992586
664,0;0,2;границы зёрен;0,951253688956067;3,9381483621332214e-25;4,216777224495345e-25;239035263,58987164
664,0;0,2;границы зёрен;1,0;1,4936700238998643e-25;1,599349023580361e-25;239035263,5898994
664,0;0,2;границы зёрен;7,919534324596735;3,6296820169851e-21;3,8864865043053784e-21;239035263,5898954
664,0;0,2;границы зёрен;9,361040757979758;7,014506489167071e-19;7,51079148998143e-19;239035263,58992353
664,0;0,2;границы зёрен;10,0;1,42431694904707e-18;1,5250891329932094e-18;239035263,58989832
664,0;0,2;границы зёрен;16,583741986242263;2,190063941387372e-17;2,3450136711528935e-17;239035263,58992422
664,0;0,2;границы зёрен;29,34988241162786;1,4432802038548024e-16;1,545394061508455e-16;239035263,58992285
664,0;0,2;границы зёрен;52,006888321251395;6,236756824996658e-16;6,67801507612987e-16;239035263,5898552
664,0;0,2;границы зёрен;92,09268187912497;2,190694327654515e-15;2,345688658027304e-15;239035263,5898685
664,0;0,2;границы зёрен;100,0;2,606756167908905e-15;2,791187387540883e-15;239035263,58990386
664,0;0,2;границы зёрен;163,16203372811984;6,806758050981374e-15;7,288344593112518e-15;239035263,58991596
664,0;0,2;границы зёрен;200,0;9,843257553188528e-15;1,0539680186818484e-14;239035263,58986783
664,0;0,2;границы зёрен;288,78307367904404;1,8583895252479802e-14;1,989872880274516e-14;239035263,58989927
664,0;0,2;границы зёрен;510,8842723368809;22,15741366674112;23,358889073367894;13905790,993013846
664,0;0,2;границы зёрен;906,2054476697595;22,32578660948634;23,533631764945884;10850763,538374348
664,0;0,2;границы зёрен;1000,0;22,348661306042167;23,557368676230105;10432720,87914865
664,0;0,2;границы зёрен;1604,8632911378518;22,441593462425864;23,653795941584114;8726893,754310226
664,0;0,2;границы зёрен;2836,6341611820703;22,52645775901317;23,741841017890543;7158602,079483768
664,0;0,2;границы зёрен;5029,829084559343;22,593022068864453;23,81089292732289;5921364,851638191
664,0;0,2;границы зёрен;8910,6049471439;22,646341784397013;23,866200656199858;4925743,022286364
664,0;0,2;границы зёрен;10000,0;22,655949794039035;23,876166461555982;4745901,605289421
664,0;0,2;границы зёрен;15785,211236266046;22,69018811582246;23,911678710766555;4103950,579012654
664,0;0,2;границы зёрен;27944,091854338738;22,72648960665649;23,949329045295425;3421462,4662895342
664,0;0,2;границы зёрен;49435,109276265044;22,75657154112664;23,980527283115936;2854453,1673894534
664,0;0,2;границы зёрен;87600,0;22,781704323847983;24,006591710196375;2379716,131128496
