T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
700,0;0,125;границы зёрен;0,09675486378359327;2,6467443849619136e-05;2,8265798091643277e-05;209012196,22442698
700,0;0,125;границы зёрен;0,10000000000000002;3,0019133984856482e-05;3,2058810925426415e-05;209012174,95494446
700,0;0,125;границы зёрен;0,1713621717662908;0,00022564075047378388;0,00024097208129551039;209011003,4626744
700,0;0,125;границы зёрен;0,3035950509434039;0,001684699848189828;0,0017991662652335236;209002265,5227346
700,0;0,125;границы зёрен;0,5375228574657852;0,010280492145048649;0,010978932924140001;208950777,69169495
700,0;0,125;границы зёрен;0,9516381564849673;0,05243002048732602;0,055990431715790004;208698064,46081355
700,0;0,125;границы зёрен;1,0;0,05971395609868531;0,06376868832061734;208654351,8016167
700,0;0,125;границы зёрен;1,681501430339937;0,20358259955920058;0,21738513599753026;207788486,22552374
700,0;0,125;границы зёрен;2,9777236919452137;0,6247291562974666;0,6668938701251802;205226459,96808916
700,0;0,125;границы зёрен;5,281908402934336;1,6810986052514494;1,7932740464955534;198614822,733705
700,0;0,125;границы зёрен;9,376711494311563;4,120167537796696;4,387832426675999;182255726,97780254
700,0;0,125;границы зёрен;10,0;4,529001722957772;4,821890631483729;179352186,09212914
700,0;0,125;границы зёрен;16,59357274650887;9,026462466325595;9,581012309895392;143830306,85689095
700,0;0,125;границы зёрен;29,3288402597467;16,029110542236776;16,933795062278822;71010908,91813116
700,0;0,125;границы зёрен;51,96883539270079;20,234307424310664;21,31608425300581;11527671,460884666
700,0;0,125;границы зёрен;92,35062296245286;20,764488146504373;21,866839370725447;2824600,4869957366
700,0;0,125;границы зёрен;100,0;20,76842055747613;21,870922922483032;2758856,454160507
700,0;0,125;границы зёрен;175,4097350068387;20,291345711121036;21,37535477860652;10606407,09500088
700,0;0,125;границы зёрен;200,0;20,736073183395487;21,83733164932399;3299123,981018735
700,0;0,125;границы зёрен;289,7480642576117;20,769243379204013;21,871777366342545;2745097,8364938693
700,0;0,125;границы зёрен;487,0355882832151;20,770195321993935;21,87276589238252;2729179,1719616004
700,0;0,125;границы зёрен;917,8023987145324;20,670621514072042;21,76935862090225;4388608,626736042
700,0;0,125;границы зёрен;1000,0;20,7699609918774;21,87252255705479;2733097,8062089263
700,0;0,125;границы зёрен;1593,7457369816977;20,769212436637496;21,871745234629152;2745615,2499389723
700,0;0,125;границы зёрен;2836,5648563879513;20,77004259835265;21,872607299642404;2731733,1320478492
700,0;0,125;границы зёрен;5028,2265292243455;20,767464981322995;21,86993062108705;2774833,9077288997
700,0;0,125;границы зёрен;8909,19158592603;20,778006038053636;21,880876727368793;2598526,397107759
700,0;0,125;границы зёрен;10000,0;20,782411678726223;21,885451612917723;2524800,3539801547
700,0;0,125;границы зёрен;15767,01919693193;20,811055806675324;21,915195460651567;2044905,7794741401
700,0;0,125;границы зёрен;27915,038046020996;20,83361404391736;21,9386189615428;1666299,2436544816
700,0;0,125;границы зёрен;49442,22579978238;20,851348331263633;21,95703298376628;1368238,0281937919
700,0;0,125;границы зёрен;87600,0;20,865549116952593;21,97177775379513;1129299,0194566448
700,0;0,15;границы зёрен;0,001;2,94379939813818e-34;3,1438185485245594e-34;209012354,72573808
700,0;0,15;границы зёрен;0,0017363143224877985;4,071625653115497e-25;4,348275992925547e-25;209012354,72572246
700,0;0,15;границы зёрен;0,0030859824466971477;9,783057489670741e-20;1,0447776304581375e-19;209012354,72572458
700,0;0,15;границы зёрен;0,005504751571724327;1,2186012654029273e-16;1,3014002461758077e-16;209012354,7257292
700,0;0,15;границы зёрен;0,009746837490490446;1,1200730226784029e-14;1,196177411621661e-14;209012354,725706
700,0;0,15;границы зёрен;0,010000000000000002;1,3106852866803999e-14;1,3997410007455455e-14;209012354,725697
700,0;0,15;границы зёрен;0,017480848107522963;2,1177512462000178e-13;2,2616437971878756e-13;209012354,72569013
700,0;0,15;границы зёрен;0,030750605615287405;1,6401308843820272e-12;1,751571081775922e-12;209012354,7257267
700,0;0,15;границы зёрен;0,054601889196514736;9,749074168541398e-12;1,0411483955525705e-11;209012354,725587
700,0;0,15;границы зёрен;0,09675532670538205;6,754039955237372e-11;7,212949395322069e-11;209012354,7252908
700,0;0,15;границы зёрен;0,10000000000000002;7,607588400729104e-11;8,124492972883122e-11;209012354,7252483
700,0;0,15;границы зёрен;0,17136033553820731;5,501369709252179e-10;5,875165320425774e-10;209012354,72236377
700,0;0,15;границы зёрен;0,30368985401759085;4,383389060398057e-09;4,681222450875424e-09;209012354,69936693
700,0;0,15;границы зёрен;0,5366694930469952;2,951170505249022e-08;3,151690492206198e-08;209012354,54903767
