T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
595,0;0,15;объём зерна;51,92110479029044;4,433397576757659e-12;4,769452982989672e-12;296809389,5090815
595,0;0,15;объём зерна;92,03811287324264;1,8268376584513756e-11;1,965313547608989e-11;296809389,50898826
595,0;0,15;объём зерна;100,0;2,2244506010757347e-11;2,3930658983606935e-11;296809389,508987
595,0;0,15;объём зерна;162,90712544623312;6,965853294433055e-11;7,493871054645682e-11;296809389,50865436
595,0;0,15;объём зерна;200,0;1,1231340718786132e-10;1,2082686149109077e-10;296809389,5084642
595,0;0,15;объём зерна;288,60459229090696;2,652865653928499e-10;2,853955186182766e-10;296809389,5076087
595,0;0,15;объём зерна;510,9262942438754;1,0364779731793845e-09;1,1150439082873752e-09;296809389,5032916
595,0;0,15;объём зерна;906,1813377072162;4,237783663857648e-09;4,559011364725781e-09;296809389,48547065
595,0;0,15;объём зерна;1000,0;5,428730274315866e-09;5,840232767824923e-09;296809389,4788601
595,0;0,15;объём зерна;1603,5902107581603;1,773959517377089e-08;1,9084271972582948e-08;296809389,410188
595,0;0,15;объём зерна;2840,768721882904;6,66165778891095e-08;7,166617263911184e-08;296809389,1375079
595,0;0,15;объём зерна;5020,777845994578;25,629335173298422;27,046619449082126;13762725,541634578
595,0;0,15;объём зерна;8926,628624952207;25,7593737944705;27,181220909620983;10761213,469328536
595,0;0,15;объём зерна;10000,0;25,77950096348371;27,202051981634778;10293296,822939845
595,0;0,15;объём зерна;15796,504255559845;25,844698901465613;27,26952579214894;8771332,872465465
595,0;0,15;объём зерна;27933,1298167518;25,91493826717391;27,342209693231155;7120908,484123102
595,0;0,15;объём зерна;49462,95782682656;25,96746086001427;27,396555265989036;5879390,590114834
595,0;0,15;объём зерна;87600,0;26,012768057905646;27,443431599146006;4803297,98373298
595,0;0,175;объём зерна;0,001;0,0;0,0;296809389,50909126
595,0;0,175;объём зерна;0,001769908906321979;0,0;0,0;296809389,50908303
595,0;0,175;объём зерна;0,0031355141082460083;0,0;0,0;296809389,50908875
595,0;0,175;объём зерна;0,005554586920350339;0,0;0,0;296809389,5090876
595,0;0,175;объём зерна;0,009835356723973405;0,0;0,0;296809389,50909173
595,0;0,175;объём зерна;0,010000000000000002;0,0;0,0;296809389,50908375
595,0;0,175;объём зерна;0,01741420532255206;0,0;0,0;296809389,5091056
595,0;0,175;объём зерна;0,03084270003851134;0,0;0,0;296809389,50907874
595,0;0,175;объём зерна;0,054614930997190225;0,0;0,0;296809389,50904447
595,0;0,175;объём зерна;0,09671041261606801;0,0;0,0;296809389,50907314
595,0;0,175;объём зерна;0,10000000000000002;0,0;0,0;296809389,5091267
595,0;0,175;объём зерна;0,17127951419477566;0,0;0,0;296809389,5090734
595,0;0,175;объём зерна;0,3035281041009391;1,1485598984888511e-34;1,2356217413725148e-34;296809389,5091068
595,0;0,175;объём зерна;0,5373684155160052;3,3054984016135828e-34;3,5560580658262333e-34;296809389,5090892
