фаза;T, °C;узел Ni, ат. %;узел Cr, ат. %;узел Mo, ат. %;фазовый набор;мольная доля фазы, %;Ni в фазе, ат. %;Cr в фазе, ат. %;Mo в фазе, ат. %;евклид, ат. % (до измеренной);Чебышёв, ат. % (до измеренной);ΔNi, ат. % (до измеренной);ΔCr, ат. % (до измеренной);ΔMo, ат. % (до измеренной);y(NI) подрешётки 1;y(MO) подрешётки 2;y(NI) подрешётки 2;y(MO) подрешётки 3;y(CR) подрешётки 2;y(CR) подрешётки 3;y(NI) подрешётки 3;y(CR) подрешётки 1;y(MO) подрешётки 1
P_PHASE;700,0;37,5;55,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;28,970678647420893;40,55141801901136;38,02001055241722;21,428571428571427;25,348613215765113;19,23076923076923;2,988980456573799;16,24178877419544;-19,23076923076923;0,9461997537769317;;;0,9999999999999999;1,0;;;0,05380024622306831;
P_PHASE;700,0;35,0;55,0;10,0;BCC_B2 + FCC_A1 + P_PHASE;42,17489998008757;40,551418019011265;38,02001055241731;21,428571428571427;25,34861321576516;19,23076923076923;2,9889804565737066;16,241788774195534;-19,23076923076923;0,9461997537769294;;;0,9999999999999999;1,0;;;0,053800246223070544;
P_PHASE;700,0;32,5;55,0;12,5;BCC_B2 + FCC_A1 + P_PHASE;55,37912130958068;40,55141801901129;38,02001055241729;21,42857142857143;25,34861321576515;19,230769230769226;2,988980456573728;16,241788774195513;-19,230769230769226;0,9461997537769299;;;1,0;0,9999999999999999;;;0,053800246223070065;
P_PHASE;700,0;30,0;55,0;15,0;BCC_B2 + FCC_A1 + P_PHASE;68,58334265893475;40,551418019011265;38,020010552417304;21,42857142857143;25,348613215765155;19,230769230769226;2,9889804565737066;16,241788774195527;-19,230769230769226;0,9461997537769294;;;1,0;0,9999999999999999;;;0,053800246223070496;
P_PHASE;700,0;27,5;55,0;17,5;BCC_B2 + P_PHASE + SIGMA;71,58445279143768;37,82855406237684;40,742874509051745;21,42857142857143;27,010208373865183;19,230769230769226;0,26611649993927955;18,964652730829968;-19,230769230769226;0,8826662614554593;;;1,0;1,0;;;0,11733373854454061;
P_PHASE;700,0;25,0;55,0;20,0;BCC_B2 + P_PHASE + SIGMA;52,14465991924387;37,82855406237727;40,74287450905131;21,42857142857143;27,010208373864884;19,230769230769226;0,266116499939713;18,964652730829535;-19,230769230769226;0,8826662614554696;;;1,0;1,0;;;0,11733373854453043;
P_PHASE;700,0;22,5;55,0;22,5;BCC_B2 + P_PHASE + SIGMA;32,70486703868515;37,82855406237729;40,742874509051276;21,428571428571427;27,010208373864863;19,23076923076923;0,2661164999397343;18,9646527308295;-19,23076923076923;0,8826662614554702;;;1,0;1,0;;;0,11733373854452972;
P_PHASE;700,0;20,0;55,0;25,0;BCC_B2 + P_PHASE + SIGMA;13,26507416177435;37,82855406237651;40,74287450905207;21,428571428571434;27,010208373865407;19,230769230769223;0,2661164999389527;18,964652730830295;-19,230769230769223;0,8826662614554517;;;1,0;1,0;;;0,11733373854454801;
P_PHASE;700,0;40,0;57,5;2,5;BCC_B2 + FCC_A1 + P_PHASE;2,935771946980632;40,55141801901129;38,0200105524173;21,42857142857143;25,348613215765152;19,230769230769226;2,988980456573728;16,24178877419552;-19,230769230769226;0,9461997537769299;;;1,0;1,0;;;0,05380024622307008;
P_PHASE;700,0;37,5;57,5;5,0;BCC_B2 + FCC_A1 + P_PHASE;16,139993252743228;40,55141801901146;38,02001055241712;21,42857142857143;25,34861321576506;19,230769230769226;2,9889804565738984;16,241788774195342;-19,230769230769226;0,946199753776934;;;1,0;1,0;;;0,053800246223065874;
P_PHASE;700,0;35,0;57,5;7,5;BCC_B2 + FCC_A1 + P_PHASE;29,344214583369126;40,55141801901108;38,020010552417496;21,42857142857143;25,348613215765255;19,230769230769226;2,988980456573522;16,24178877419572;-19,230769230769226;0,9461997537769252;;;1,0;1,0;;;0,05380024622307477;
P_PHASE;700,0;32,5;57,5;10,0;BCC_B2 + FCC_A1 + P_PHASE;42,54843595106098;40,551418019011045;38,020010552417524;21,428571428571427;25,348613215765273;19,23076923076923;2,9889804565734863;16,241788774195747;-19,23076923076923;0,9461997537769243;;;1,0;1,0;;;0,053800246223075714;
P_PHASE;700,0;30,0;57,5;12,5;BCC_B2 + FCC_A1 + P_PHASE;55,752657284573104;40,55141801901128;38,0200105524173;21,428571428571427;25,348613215765155;19,23076923076923;2,988980456573721;16,24178877419552;-19,23076923076923;0,9461997537769298;;;1,0;1,0;;;0,053800246223070176;
P_PHASE;700,0;27,5;57,5;15,0;BCC_B2 + P_PHASE;68,21526468177782;40,04835449556645;38,523074075862134;21,42857142857143;25,620155086870746;19,230769230769226;2,485916933128891;16,744852297640357;-19,230769230769226;0,9344616048965503;;;1,0;1,0;;;0,06553839510344968;
P_PHASE;700,0;25,0;57,5;17,5;BCC_B2 + P_PHASE + SIGMA;61,24509771001717;37,82855406237729;40,74287450905128;21,428571428571427;27,010208373864867;19,23076923076923;0,2661164999397343;18,964652730829506;-19,23076923076923;0,8826662614554701;;;1,0;1,0;;;0,11733373854452991;
P_PHASE;700,0;22,5;57,5;20,0;BCC_B2 + P_PHASE + SIGMA;41,805304832816724;37,82855406237697;40,7428745090516;21,42857142857143;27,010208373865087;19,230769230769226;0,26611649993941455;18,964652730829826;-19,230769230769226;0,8826662614554627;;;1,0;1,0;;;0,11733373854453735;
P_PHASE;700,0;20,0;57,5;22,5;BCC_B2 + P_PHASE + SIGMA;22,365511948882222;37,828554062377506;40,74287450905108;21,428571428571423;27,010208373864728;19,230769230769234;0,26611649993994746;18,9646527308293;-19,230769230769234;0,8826662614554752;;;0,9999999999999999;1,0;;;0,11733373854452508;
P_PHASE;700,0;17,5;57,5;25,0;BCC_B2 + P_PHASE + SIGMA;2,9257190783958245;37,82855406237721;40,74287450905137;21,42857142857143;27,010208373864923;19,230769230769226;0,26611649993964903;18,96465273082959;-19,230769230769226;0,8826662614554681;;;1,0;1,0;;;0,11733373854453183;
P_PHASE;700,0;37,5;60,0;2,5;BCC_B2 + FCC_A1 + P_PHASE;3,309307868074308;40,551418019011315;38,020010552417254;21,42857142857143;25,348613215765127;19,230769230769226;2,9889804565737563;16,241788774195477;-19,230769230769226;0,9461997537769307;;;1,0;0,9999999999999999;;;0,05380024622306923;
P_PHASE;700,0;35,0;60,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;16,51352922397171;40,55141801901089;38,02001055241769;21,42857142857143;25,348613215765358;19,230769230769226;2,98898045657333;16,24178877419591;-19,230769230769226;0,9461997537769207;;;1,0;1,0;;;0,053800246223079315;
P_PHASE;700,0;32,5;60,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;29,7177505477009;40,551418019011166;38,0200105524174;21,428571428571423;25,348613215765212;19,230769230769234;2,988980456573607;16,241788774195626;-19,230769230769234;0,9461997537769272;;;0,9999999999999999;1,0;;;0,05380024622307282;
P_PHASE;700,0;30,0;60,0;10,0;BCC_B2 + FCC_A1 + P_PHASE;42,9219719256943;40,55141801901119;38,02001055241738;21,428571428571423;25,3486132157652;19,230769230769234;2,9889804565736284;16,241788774195605;-19,230769230769234;0,9461997537769278;;;0,9999999999999999;1,0;;;0,05380024622307227;
P_PHASE;700,0;27,5;60,0;12,5;BCC_B2 + FCC_A1 + P_PHASE;56,126193239324394;40,551418019011095;38,020010552417475;21,428571428571423;25,348613215765248;19,230769230769234;2,988980456573536;16,241788774195697;-19,230769230769234;0,9461997537769256;;;0,9999999999999999;1,0;;;0,05380024622307445;
P_PHASE;700,0;25,0;60,0;15,0;BCC_B2 + P_PHASE;64,3637283170742;38,62312159740626;39,94830697402231;21,428571428571423;26,478284156111545;19,230769230769234;1,060684034968702;18,17008519580053;-19,230769230769234;0,9012061706061462;;;0,9999999999999999;1,0;;;0,09879382939385392;
P_PHASE;700,0;22,5;60,0;17,5;BCC_B2 + P_PHASE + SIGMA;50,90574262927285;37,828554062376895;40,742874509051674;21,428571428571423;27,01020837386514;19,230769230769234;0,2661164999393364;18,964652730829897;-19,230769230769234;0,8826662614554609;;;0,9999999999999999;1,0;;;0,11733373854453914;
P_PHASE;700,0;20,0;60,0;20,0;BCC_B2 + P_PHASE + SIGMA;31,465949750068013;37,828554062377286;40,74287450905129;21,42857142857143;27,01020837386487;19,230769230769226;0,2661164999397272;18,964652730829513;-19,230769230769226;0,8826662614554699;;;1,0;1,0;;;0,11733373854453008;
P_PHASE;700,0;17,5;60,0;22,5;BCC_B2 + P_PHASE + SIGMA;12,026156875662412;37,828554062376526;40,742874509052044;21,428571428571427;27,010208373865392;19,23076923076923;0,2661164999389669;18,964652730830267;-19,23076923076923;0,8826662614554525;;;1,0;1,0;;;0,1173337385445477;
P_PHASE;700,0;35,0;62,5;2,5;BCC_B2 + FCC_A1 + P_PHASE;3,682843847847099;40,551418019011095;38,020010552417475;21,428571428571427;25,348613215765244;19,23076923076923;2,988980456573536;16,241788774195697;-19,23076923076923;0,9461997537769257;;;1,0;1,0;;;0,05380024622307433;
P_PHASE;700,0;32,5;62,5;5,0;BCC_B2 + FCC_A1 + P_PHASE;16,887065184343314;40,55141801901151;38,02001055241706;21,428571428571427;25,34861321576503;19,23076923076923;2,988980456573948;16,241788774195285;-19,23076923076923;0,9461997537769353;;;1,0;1,0;;;0,0538002462230647;
P_PHASE;700,0;30,0;62,5;7,5;BCC_B2 + FCC_A1 + P_PHASE;30,09128651283475;40,55141801901103;38,020010552417546;21,42857142857143;25,34861321576528;19,230769230769226;2,988980456573472;16,24178877419577;-19,230769230769226;0,946199753776924;;;1,0;1,0;;;0,05380024622307601;
P_PHASE;700,0;27,5;62,5;10,0;BCC_B2 + FCC_A1 + P_PHASE;43,29550787070235;40,55141801901118;38,02001055241738;21,42857142857143;25,348613215765194;19,230769230769226;2,9889804565736213;16,241788774195605;-19,230769230769226;0,9461997537769276;;;1,0;0,9999999999999999;;;0,05380024622307235;
P_PHASE;700,0;25,0;62,5;12,5;BCC_B2 + FCC_A1 + P_PHASE;56,49972918084292;40,551418019011265;38,020010552417304;21,42857142857143;25,348613215765155;19,230769230769226;2,9889804565737066;16,241788774195527;-19,230769230769226;0,9461997537769294;;;1,0;0,9999999999999999;;;0,053800246223070544;
P_PHASE;700,0;22,5;62,5;15,0;BCC_B2 + P_PHASE;58,91614848405406;37,93056394223821;40,64086462919036;21,42857142857143;26,939883027990337;19,230769230769226;0,3681263798006498;18,862642850968584;-19,230769230769226;0,8850464919855582;;;1,0;0,9999999999999999;;;0,11495350801444186;
P_PHASE;700,0;20,0;62,5;17,5;BCC_B2 + P_PHASE + SIGMA;40,56638755182425;37,828554062376746;40,74287450905182;21,428571428571434;27,010208373865236;19,230769230769223;0,2661164999391872;18,964652730830046;-19,230769230769223;0,8826662614554572;;;1,0;1,0;;;0,1173337385445424;
P_PHASE;700,0;17,5;62,5;20,0;BCC_B2 + P_PHASE + SIGMA;21,126594673123392;37,82855406237714;40,74287450905144;21,42857142857143;27,010208373864973;19,230769230769226;0,266116499939578;18,964652730829663;-19,230769230769226;0,8826662614554664;;;1,0;1,0;;;0,11733373854453338;
P_PHASE;700,0;15,0;62,5;22,5;BCC_B2 + P_PHASE + SIGMA;1,686801800491374;37,82855406237829;40,74287450905028;21,42857142857143;27,01020837386417;19,230769230769226;0,26611649994072906;18,964652730828504;-19,230769230769226;0,8826662614554933;;;1,0;0,9999999999999999;;;0,11733373854450665;
P_PHASE;700,0;32,5;65,0;2,5;BCC_B2 + FCC_A1 + P_PHASE;4,056379796346389;40,5514180190111;38,020010552417475;21,42857142857143;25,348613215765244;19,230769230769226;2,988980456573543;16,241788774195697;-19,230769230769226;0,9461997537769256;;;1,0;0,9999999999999999;;;0,05380024622307444;
P_PHASE;700,0;30,0;65,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;17,260601151342726;40,55141801901089;38,02001055241768;21,428571428571427;25,348613215765354;19,23076923076923;2,98898045657333;16,241788774195903;-19,23076923076923;0,9461997537769208;;;1,0;1,0;;;0,053800246223079225;
P_PHASE;700,0;27,5;65,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;30,464822489265096;40,55141801901123;38,020010552417354;21,42857142857143;25,348613215765184;19,230769230769226;2,988980456573671;16,241788774195577;-19,230769230769226;0,9461997537769286;;;1,0;1,0;;;0,05380024622307135;
P_PHASE;700,0;25,0;65,0;10,0;BCC_B2 + FCC_A1 + P_PHASE;43,66904379702955;40,551418019010946;38,020010552417624;21,428571428571427;25,348613215765322;19,23076923076923;2,988980456573387;16,241788774195847;-19,23076923076923;0,9461997537769222;;;1,0;1,0;;;0,05380024622307789;
P_PHASE;700,0;22,5;65,0;12,5;BCC_B2 + P_PHASE;55,6817572399908;39,96807172185656;38,60335684957201;21,428571428571423;25,6650488229663;19,230769230769234;2,4056341594190016;16,825135071350232;-19,230769230769234;0,932588340176653;;;0,9999999999999999;0,9999999999999999;;;0,06741165982334703;
P_PHASE;700,0;20,0;65,0;15,0;BCC_B2 + P_PHASE + SIGMA;49,66682535136458;37,82855406237744;40,742874509051134;21,42857142857143;27,010208373864764;19,230769230769226;0,2661164999398835;18,964652730829357;-19,230769230769226;0,8826662614554736;;;1,0;1,0;;;0,11733373854452633;
P_PHASE;700,0;17,5;65,0;17,5;BCC_B2 + P_PHASE + SIGMA;30,227032459628454;37,82855406237684;40,74287450905174;21,42857142857143;27,01020837386518;19,230769230769226;0,26611649993927955;18,96465273082996;-19,230769230769226;0,8826662614554595;;;1,0;1,0;;;0,11733373854454039;
P_PHASE;700,0;15,0;65,0;20,0;BCC_B2 + P_PHASE + SIGMA;10,78723959161137;37,82855406237678;40,74287450905179;21,428571428571427;27,01020837386522;19,23076923076923;0,2661164999392227;18,96465273083001;-19,23076923076923;0,8826662614554583;;;1,0;1,0;;;0,11733373854454168;
P_PHASE;700,0;30,0;67,5;2,5;BCC_B2 + FCC_A1 + P_PHASE;4,429915755301596;40,551418019010974;38,02001055241761;21,42857142857143;25,348613215765315;19,230769230769226;2,9889804565734153;16,241788774195832;-19,230769230769226;0,9461997537769226;;;1,0;1,0;;;0,05380024622307739;
P_PHASE;700,0;27,5;67,5;5,0;BCC_B2 + FCC_A1 + P_PHASE;17,634137131539447;40,55141801901117;38,0200105524174;21,428571428571427;25,34861321576521;19,23076923076923;2,988980456573614;16,241788774195626;-19,23076923076923;0,9461997537769272;;;0,9999999999999999;1,0;;;0,05380024622307272;
P_PHASE;700,0;25,0;67,5;7,5;BCC_B2 + FCC_A1 + P_PHASE;30,83835845578442;40,55141801901077;38,02001055241781;21,428571428571427;25,34861321576542;19,23076923076923;2,988980456573209;16,24178877419603;-19,23076923076923;0,9461997537769178;;;0,9999999999999999;1,0;;;0,053800246223082215;
P_PHASE;700,0;22,5;67,5;10,0;BCC_B2 + FCC_A1 + P_PHASE;44,042579775175724;40,55141801901128;38,02001055241729;21,428571428571427;25,348613215765152;19,23076923076923;2,988980456573721;16,241788774195513;-19,23076923076923;0,94619975377693;;;1,0;1,0;;;0,05380024622307002;
P_PHASE;700,0;20,0;67,5;12,5;BCC_B2 + P_PHASE;51,14073670061497;38,724291973279364;39,84713659814921;21,428571428571427;26,41321778293751;19,23076923076923;1,161854410841805;18,068914819927436;-19,23076923076923;0,9035668127098517;;;0,9999999999999999;0,9999999999999999;;;0,09643318729014833;
P_PHASE;700,0;17,5;67,5;15,0;BCC_B2 + P_PHASE + SIGMA;39,32747026518884;37,82855406237678;40,74287450905179;21,428571428571427;27,01020837386522;19,23076923076923;0,2661164999392227;18,96465273083001;-19,23076923076923;0,8826662614554582;;;1,0;1,0;;;0,11733373854454192;
P_PHASE;700,0;15,0;67,5;17,5;BCC_B2 + P_PHASE + SIGMA;19,887677379173176;37,82855406237742;40,74287450905115;21,428571428571427;27,010208373864774;19,23076923076923;0,2661164999398622;18,96465273082937;-19,23076923076923;0,8826662614554732;;;1,0;0,9999999999999999;;;0,11733373854452687;
P_PHASE;700,0;27,5;70,0;2,5;BCC_B2 + FCC_A1 + P_PHASE;4,803451716683784;40,55141801901142;38,02001055241715;21,428571428571427;25,348613215765074;19,23076923076923;2,988980456573863;16,24178877419537;-19,23076923076923;0,9461997537769332;;;1,0;1,0;;;0,05380024622306682;
P_PHASE;700,0;25,0;70,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;18,007673065233668;40,55141801901126;38,02001055241732;21,42857142857143;25,348613215765166;19,230769230769226;2,9889804565736995;16,24178877419554;-19,230769230769226;0,9461997537769293;;;1,0;1,0;;;0,053800246223070634;
P_PHASE;700,0;22,5;70,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;31,211894404278954;40,55141801901118;38,020010552417396;21,42857142857143;25,3486132157652;19,230769230769226;2,9889804565736213;16,24178877419562;-19,230769230769226;0,9461997537769276;;;1,0;1,0;;;0,053800246223072425;
P_PHASE;700,0;20,0;70,0;10,0;BCC_B2 + FCC_A1 + P_PHASE;44,41611576124228;40,55141801901119;38,02001055241738;21,428571428571427;25,348613215765194;19,23076923076923;2,9889804565736284;16,241788774195605;-19,23076923076923;0,9461997537769278;;;1,0;1,0;;;0,05380024622307223;
P_PHASE;700,0;17,5;70,0;12,5;BCC_B2 + P_PHASE;45,41402440082884;38,08581083452245;40,48561773690612;21,428571428571427;26,83399091346706;19,23076923076923;0,5233732720848892;18,707395958684344;-19,23076923076923;0,8886689194721905;;;1,0;1,0;;;0,11133108052780961;
P_PHASE;700,0;15,0;70,0;15,0;BCC_B2 + P_PHASE + SIGMA;28,98811518694484;37,82855406237671;40,742874509051866;21,428571428571427;27,01020837386527;19,23076923076923;0,26611649993915165;18,96465273083009;-19,23076923076923;0,8826662614554566;;;1,0;1,0;;;0,11733373854454354;
P_PHASE;700,0;25,0;72,5;2,5;BCC_B2 + FCC_A1 + P_PHASE;5,176987670058951;40,55141801901121;38,02001055241737;21,42857142857143;25,348613215765187;19,230769230769226;2,9889804565736497;16,24178877419559;-19,230769230769226;0,9461997537769281;;;1,0;1,0;;;0,05380024622307192;
P_PHASE;700,0;22,5;72,5;5,0;BCC_B2 + FCC_A1 + P_PHASE;18,38120901889092;40,551418019010846;38,02001055241772;21,42857142857143;25,348613215765372;19,230769230769226;2,9889804565732874;16,241788774195946;-19,230769230769226;0,9461997537769198;;;1,0;1,0;;;0,053800246223079974;
P_PHASE;700,0;20,0;72,5;7,5;BCC_B2 + FCC_A1 + P_PHASE;31,585430358146972;40,55141801901133;38,02001055241725;21,42857142857143;25,348613215765123;19,230769230769226;2,9889804565737705;16,24178877419547;-19,230769230769226;0,9461997537769309;;;1,0;0,9999999999999999;;;0,053800246223069045;
P_PHASE;700,0;17,5;72,5;10,0;BCC_B2 + P_PHASE;43,0849413263824;39,903178994490155;38,66824957693842;21,428571428571427;25,701645758593926;19,23076923076923;2,340741432052596;16,890027798716645;-19,23076923076923;0,9310741765381035;;;1,0;1,0;;;0,06892582346189646;
P_PHASE;700,0;15,0;72,5;12,5;BCC_B2 + P_PHASE + SIGMA;38,088552986475214;37,82855406237758;40,742874509051;21,42857142857143;27,010208373864668;19,230769230769226;0,2661164999400185;18,964652730829222;-19,230769230769226;0,8826662614554767;;;1,0;0,9999999999999999;;;0,11733373854452334;
P_PHASE;700,0;22,5;75,0;2,5;BCC_B2 + FCC_A1 + P_PHASE;5,550523626140942;40,551418019011315;38,02001055241726;21,42857142857143;25,348613215765134;19,230769230769226;2,9889804565737563;16,241788774195484;-19,230769230769226;0,9461997537769307;;;1,0;1,0;;;0,05380024622306929;
P_PHASE;700,0;20,0;75,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;18,75474497871328;40,55141801901115;38,02001055241743;21,42857142857143;25,348613215765223;19,230769230769226;2,988980456573593;16,241788774195655;-19,230769230769226;0,9461997537769268;;;1,0;1,0;;;0,05380024622307318;
P_PHASE;700,0;17,5;75,0;7,5;BCC_B2 + FCC_A1 + P_PHASE;31,95896631497339;40,55141801901118;38,020010552417396;21,42857142857143;25,3486132157652;19,230769230769226;2,9889804565736213;16,24178877419562;-19,230769230769226;0,9461997537769273;;;1,0;0,9999999999999999;;;0,05380024622307265;
P_PHASE;700,0;15,0;75,0;10,0;BCC_B2 + P_PHASE;38,01079402462679;38,799262553056366;39,772166018372204;21,428571428571427;26,365398737401307;19,23076923076923;1,236824990618807;17,993944240150427;-19,23076923076923;0,905316126237982;;;1,0;1,0;;;0,09468387376201813;
P_PHASE;700,0;20,0;77,5;2,5;BCC_B2 + FCC_A1 + P_PHASE;5,924059600658626;40,55141801901126;38,02001055241732;21,42857142857143;25,348613215765166;19,230769230769226;2,9889804565736995;16,24178877419554;-19,230769230769226;0,9461997537769293;;;1,0;0,9999999999999999;;;0,053800246223070766;
P_PHASE;700,0;17,5;77,5;5,0;BCC_B2 + FCC_A1 + P_PHASE;19,12828094161119;40,551418019011166;38,0200105524174;21,428571428571427;25,34861321576521;19,23076923076923;2,988980456573607;16,241788774195626;-19,23076923076923;0,9461997537769271;;;0,9999999999999999;0,9999999999999999;;;0,05380024622307286;
P_PHASE;700,0;15,0;77,5;7,5;BCC_B2 + FCC_A1 + P_PHASE;32,33250228316385;40,55141801901127;38,020010552417304;21,42857142857143;25,348613215765155;19,230769230769226;2,9889804565737137;16,241788774195527;-19,230769230769226;0,9461997537769296;;;1,0;1,0;;;0,05380024622307037;
P_PHASE;700,0;17,5;80,0;2,5;BCC_B2 + FCC_A1 + P_PHASE;6,297595551839581;40,55141801901134;38,02001055241723;21,42857142857143;25,348613215765116;19,230769230769226;2,9889804565737776;16,241788774195456;-19,230769230769226;0,9461997537769311;;;1,0;1,0;;;0,05380024622306882;
P_PHASE;700,0;15,0;80,0;5,0;BCC_B2 + FCC_A1 + P_PHASE;19,501816901866405;40,55141801901113;38,02001055241745;21,42857142857143;25,348613215765234;19,230769230769226;2,9889804565735716;16,241788774195676;-19,230769230769226;0,9461997537769262;;;1,0;0,9999999999999999;;;0,053800246223073875;
P_PHASE;700,0;15,0;82,5;2,5;BCC_B2 + FCC_A1 + P_PHASE;6,671131523457398;40,55141801901142;38,02001055241715;21,428571428571427;25,348613215765074;19,23076923076923;2,988980456573863;16,24178877419537;-19,23076923076923;0,9461997537769332;;;1,0;1,0;;;0,053800246223066804;
P_PHASE;1100,0;60,0;27,5;12,5;FCC_A1 + P_PHASE;1,7976396312193146;41,054554401498;37,51687416993057;21,428571428571427;25,094273138144306;19,23076923076923;3,4921168390604436;15,73865239170879;-19,23076923076923;0,9579396027016202;;;1,0;1,0;;;0,0420603972983799;
P_PHASE;1100,0;57,5;27,5;15,0;FCC_A1 + P_PHASE + SIGMA;12,315749548543133;41,17920551530717;37,39222305612141;21,42857142857143;25,033987527724314;19,230769230769226;3,6167679528696084;15,614001277899632;-19,230769230769226;0,9608481286905005;;;1,0;1,0;;;0,03915187130949944;
P_PHASE;1100,0;55,0;27,5;17,5;FCC_A1 + P_PHASE + SIGMA;5,545635035032421;41,17920551530726;37,39222305612132;21,428571428571427;25,033987527724268;19,23076923076923;3,6167679528697008;15,61400127789954;-19,23076923076923;0,9608481286905027;;;1,0;1,0;;;0,0391518713094974;
P_PHASE;1100,0;57,5;30,0;12,5;FCC_A1 + P_PHASE;12,830640195075738;40,89066331673057;37,680765254698;21,428571428571427;25,175195349785398;19,23076923076923;3,3282257542930083;15,902543476476225;-19,23076923076923;0,9541154773903799;;;1,0;1,0;;;0,04588452260962003;
P_PHASE;1100,0;55,0;30,0;15,0;FCC_A1 + P_PHASE;27,884716066433846;41,07556270190725;37,495865869521324;21,42857142857143;25,084036143201477;19,230769230769226;3,513125139469693;15,717644091299547;-19,230769230769226;0,9584297963778359;;;1,0;1,0;;;0,041570203622164105;
P_PHASE;1100,0;52,5;30,0;17,5;FCC_A1 + P_PHASE + SIGMA;32,10516460939952;41,17920551530724;37,39222305612133;21,428571428571423;25,03398752772428;19,230769230769234;3,6167679528696794;15,614001277899554;-19,230769230769234;0,9608481286905023;;;0,9999999999999999;1,0;;;0,039151871309497814;
P_PHASE;1100,0;50,0;30,0;20,0;FCC_A1 + P_PHASE + SIGMA;25,335050083282795;41,17920551530718;37,392223056121395;21,42857142857143;25,033987527724307;19,230769230769226;3,6167679528696226;15,614001277899618;-19,230769230769226;0,9608481286905008;;;1,0;1,0;;;0,03915187130949911;
P_PHASE;1100,0;47,5;30,0;22,5;FCC_A1 + P_PHASE + SIGMA;18,564935565415265;41,17920551530715;37,392223056121416;21,428571428571423;25,03398752772432;19,230769230769234;3,616767952869594;15,61400127789964;-19,230769230769234;0,9608481286905003;;;0,9999999999999999;1,0;;;0,0391518713094997;
P_PHASE;1100,0;45,0;30,0;25,0;FCC_A1 + P_PHASE + SIGMA;11,794821033623975;41,17920551530712;37,39222305612146;21,42857142857143;25,033987527724335;19,230769230769226;3,6167679528695587;15,614001277899682;-19,230769230769226;0,9608481286904993;;;1,0;0,9999999999999999;;;0,03915187130950073;
P_PHASE;1100,0;42,5;30,0;27,5;FCC_A1 + P_PHASE + SIGMA;5,024706526474529;41,17920551530718;37,39222305612139;21,428571428571423;25,033987527724307;19,230769230769234;3,6167679528696226;15,614001277899611;-19,230769230769234;0,960848128690501;;;0,9999999999999999;1,0;;;0,039151871309499174;
P_PHASE;1100,0;57,5;32,5;10,0;FCC_A1 + P_PHASE;5,526525177039302;40,47294847341107;38,0984800980175;21,42857142857143;25,389848179830807;19,230769230769226;2,910510910973514;16,32025831979572;-19,230769230769226;0,9443687977129249;;;1,0;0,9999999999999999;;;0,05563120228707501;
P_PHASE;1100,0;55,0;32,5;12,5;FCC_A1 + P_PHASE;22,26255992389244;40,63913011464834;37,93229845678024;21,428571428571427;25,303017914957817;19,23076923076923;3,0766925522107798;16,15407667855846;-19,23076923076923;0,9482463693417945;;;1,0;1,0;;;0,05175363065820563;
P_PHASE;1100,0;52,5;32,5;15,0;FCC_A1 + P_PHASE;38,611158128739376;40,85114211769392;37,72028645373466;21,42857142857143;25,194989362512143;19,230769230769226;3,288704555256359;15,942064675512881;-19,230769230769226;0,9531933160795246;;;1,0;1,0;;;0,046806683920475406;
P_PHASE;1100,0;50,0;32,5;17,5;FCC_A1 + P_PHASE;54,03361230475608;41,11599692916918;37,45543164225939;21,42857142857143;25,064420569824964;19,230769230769226;3,553559366731619;15,677209864037614;-19,230769230769226;0,959373261680614;;;1,0;0,9999999999999999;;;0,04062673831938587;
P_PHASE;1100,0;47,5;32,5;20,0;FCC_A1 + P_PHASE + SIGMA;51,89457967010107;41,17920551530719;37,39222305612138;21,428571428571427;25,0339875277243;19,23076923076923;3,6167679528696297;15,614001277899604;-19,23076923076923;0,9608481286905011;;;1,0;1,0;;;0,03915187130949907;
P_PHASE;1100,0;45,0;32,5;22,5;FCC_A1 + P_PHASE + SIGMA;45,124465147673455;41,179205515307146;37,39222305612142;21,428571428571427;25,03398752772432;19,23076923076923;3,616767952869587;15,614001277899646;-19,23076923076923;0,9608481286905002;;;1,0;1,0;;;0,03915187130949991;
P_PHASE;1100,0;42,5;32,5;25,0;FCC_A1 + P_PHASE + SIGMA;38,35435063340237;41,17920551530717;37,392223056121395;21,42857142857143;25,033987527724303;19,230769230769226;3,6167679528696084;15,614001277899618;-19,230769230769226;0,9608481286905005;;;1,0;0,9999999999999999;;;0,0391518713094993;
P_PHASE;1100,0;40,0;32,5;27,5;FCC_A1 + P_PHASE + SIGMA;31,584236109743035;41,179205515307174;37,3922230561214;21,42857142857143;25,033987527724307;19,230769230769226;3,6167679528696155;15,614001277899625;-19,230769230769226;0,9608481286905006;;;1,0;1,0;;;0,039151871309499334;
