T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;средний радиус, нм;число выделений, 1/м³;критический радиус, нм;скорость зарождения, 1/(м³·с)
595,0;0,125;объём зерна;0,0031355141082460083;0,0;2,1430996525658495e-16;0,8422914127261505;1,8065576626651303e-14
595,0;0,125;объём зерна;0,00551237951383641;0,931;0,004503114456765993;0,8422914127261768;0,023450231322819082
595,0;0,125;объём зерна;0,009765102228429122;0,931233330341385;185649,30940563683;0,8422914127261784;213454,80481158837
595,0;0,125;объём зерна;0,010000000000000002;0,9312013167013689;366153,3974444549;0,8422914127262053;347691,9067463372
595,0;0,125;объём зерна;0,01672617829489954;0,93161895146519;3007624346,4934096;0,8422914127262021;1211793177,8762307
595,0;0,125;объём зерна;0,03133833243696952;0,9328327619005338;2842883351973,4624;0,8422914127261953;345915240260,36194
595,0;0,125;объём зерна;0,05641874738589717;0,9345699938748254;192068781484472,0;0,8422914127270344;6144453640408,747
595,0;0,125;объём зерна;0,09593302378337784;0,9382752750630632;2324139698249897,0;0,8422914127372296;27012686298149,91
595,0;0,125;объём зерна;0,10000000000000002;0,9386951680327995;2725049197325703,0;0,8422914127390111;29438167000894,52
595,0;0,125;объём зерна;0,17318274843411116;0,9476293000206054;1,5637949205245176e+16;0,842291412802411;69364826688520,37
595,0;0,125;объём зерна;0,30301820162620646;0,9671844396379301;5,924876286840899e+16;0,8422914130350697;114570701751391,6
595,0;0,125;объём зерна;0,5351213420609844;1,0198424987505141;1,7299404328015875e+17;0,8422914138014339;153164876184997,3
595,0;0,125;объём зерна;0,952286874813536;1,1637242309189895;4,247159492440931e+17;0,8422914169072037;180829309895816,6
595,0;0,125;объём зерна;1,0;1,1824826233217742;4,559008032348537e+17;0,8422914174784858;182676310045753,97
595,0;0,125;объём зерна;1,6831359411628095;1,471204809213527;9,271636254770275e+17;0,8422914337563938;198350430557312,2
595,0;0,125;объём зерна;2,9847748898133624;2,037087761085134;1,8583613469443648e+18;0,8422915402992986;209051047405550,7
595,0;0,125;объём зерна;5,291734005611056;2,869835613499443;3,625139873557579e+18;0,8422921682228421;215326772847723,9
595,0;0,125;объём зерна;9,350384464945996;4,09832928728306;6,854773095939095e+18;0,8422955756034082;218884209060983,72
595,0;0,125;объём зерна;10,0;4,282737958184272;7,366981942003437e+18;0,8422964919050349;219178073960881,9
595,0;0,125;объём зерна;16,57941374061888;5,878545611783611;1,2579924381919418e+19;0,842313246465115;220676995430196,03
595,0;0,125;объём зерна;29,35176727729578;8,23389058594421;2,2732038121588613e+19;0,8423973341703543;220485904075846,16
595,0;0,125;объём зерна;51,96587443983479;11,42237540252003;4,040489965464483e+19;0,8427833537206391;214953183197664,56
595,0;0,125;объём зерна;92,02181288880834;15,776138263816586;6,98230762339144e+19;0,8444806121713552;189997306832316,03
595,0;0,125;объём зерна;100,0;16,555419602575192;7,517619539504169e+19;0,8450022022063965;182853988858825,4
595,0;0,125;объём зерна;162,820655471403;21,877830521976104;1,091353612219857e+20;0,8515606350407199;112547970964061,95
595,0;0,125;объём зерна;200,0;23,71585144694425;1,2140173005363574e+20;0,8573345876498331;73153246813123,33
595,0;0,125;объём зерна;288,04090687562586;28,012162540491534;1,3439968412004152e+20;0,8753926154661623;18651970304415,902
595,0;0,125;объём зерна;510,62381405193884;38,56744779396551;1,3751940259063331e+20;0,9479419822368216;57697021295,85132
595,0;0,125;объём зерна;903,0275768421475;11,53440259666757;2,550296293300706e+22;11,612178295717612;0,0
595,0;0,125;объём зерна;1000,0;12,052508694096767;2,2336365088463374e+22;12,108366587708549;0,0
595,0;0,125;объём зерна;1605,4270659095196;14,51523274317423;1,2481967181163032e+22;14,670933520942915;0,0
595,0;0,125;объём зерна;2845,3895360275287;18,138414639162708;6,350339531836769e+21;18,351496886711264;0,0
595,0;0,125;объём зерна;5017,666223414947;22,271561579960206;3,360948606242388e+21;22,62779312163079;0,0
595,0;0,125;объём зерна;8901,28518273877;27,459686274249155;1,7545237773950599e+21;27,95526911794526;0,0
595,0;0,125;объём зерна;10000,0;28,83829144233304;1,5223485822018317e+21;29,207711027496522;0,0
595,0;0,125;объём зерна;15744,300070589929;34,3727140716595;8,827858107140198e+20;34,9814834175609;0,0
