"Радиус класса, нм","Число частиц в классе, 1/м³"
12.9638125,8.99066945336415e+19
13.0751875,9.08216660789112e+19
13.186562499999999,9.160868243727797e+19
13.2979375,9.225752458989992e+19
13.4093125,9.275806862903771e+19
13.520687500000001,9.310040156856356e+19
13.6320625,9.327494962403911e+19
13.7434375,9.327261837982884e+19
13.8548125,9.308494384216821e+19
13.9661875,9.27042529039846e+19
14.077562499999999,9.212383122622805e+19
14.1889375,9.133809598187682e+19
14.300312499999999,9.034277032748181e+19
14.4116875,8.913505588316171e+19
14.523062499999998,8.771379893998035e+19
14.634437499999999,8.607964560302257e+19
14.7458125,8.423518065311569e+19
14.8571875,8.21850446066383e+19
14.9685625,7.993602330941007e+19
15.079937499999998,7.749710445520488e+19
15.191312500000002,7.487949570646393e+19
15.3026875,7.209659964269472e+19
15.414062500000004,6.916394159017192e+19
15.5254375,6.6099047501135266e+19
15.636812500000001,6.292127044256198e+19
15.748187500000002,5.965156589627152e+19
15.8595625,5.631221791624283e+19
15.970937500000003,5.292652016844005e+19
16.0823125,4.951841790654534e+19
16.193687500000003,4.611211891223206e+19
16.305062500000002,4.273168323762515e+19
16.416437499999997,3.94006031133494e+19
16.527812500000003,3.614138551434124e+19
16.6391875,3.297515050661301e+19
16.750562500000004,2.992125855195127e+19
16.8619375,2.699697937540731e+19
16.973312500000002,2.4217213790230176e+19
17.0846875,2.1594278056402584e+19
17.1960625,1.913775799459157e+19
17.307437500000002,1.6854437300265847e+19
17.4188125,1.4748301450362915e+19
17.530187500000004,1.2820615439879592e+19
17.641562500000003,1.1070070513084914e+19
17.752937499999998,9.492992247464753e+18
17.864312500000004,8.083599975624542e+18
17.9756875,6.83430572936672e+18
18.087062500000002,5.736039758345836e+18
18.1984375,4.778589262177183e+18
18.3098125,3.950937276912967e+18
18.421187500000002,3.241589621517532e+18
18.532562499999997,2.6388793400643773e+18
18.643937500000003,2.13124003893443e+18
18.7553125,1.707441761195127e+18
18.866687500000005,1.3567854001472125e+18
18.9780625,1.0692539736103834e+18
19.0894375,8.356212203787507e+17
19.2008125,6.475198281195576e+17
19.3121875,4.974730790360442e+17
19.423562500000003,3.7889476318216525e+17
19.5349375,2.8606285187018554e+17
19.6463125,2.1407266872193942e+17
19.757687500000003,1.58775191972189e+17
19.8690625,1.1670573418700014e+17
19.980437500000004,8.500764928863221e+16
20.0918125,6.135498791923481e+16
20.203187500000006,4.387723212003386e+16
20.3145625,3.1088450768467012e+16
20.4259375,2.182247720977804e+16
20.537312500000002,1.51750550344994e+16
20.6486875,1.0453348189049102e+16
20.760062500000004,7132776370718596.0
20.871437500000003,4820814551355970.0
20.9828125,3227177466570309.0
21.0941875,2139681964670133.5
21.2055625,1405025596022334.5
21.3169375,913721509058311.6
21.4283125,588471298554824.6
21.539687500000003,375324561899631.6
21.651062500000002,237054696182623.06
21.762437499999997,148265725919187.44
21.873812500000003,91828068994950.53
21.9851875,56317779952259.664
22.096562500000005,34201482316098.914
22.2079375,20566888017629.598
22.319312500000002,12246510654273.016
22.4306875,7220596278749.727
22.5420625,4215492779925.289
22.653437500000003,2436894575648.751
22.7648125,1394882310902.5247
22.876187500000004,790589306165.0325
22.987562500000003,443688021909.4101
23.098937499999998,246558197635.93497
23.210312500000004,135668312240.91399
23.3216875,73919249348.14233
23.433062500000005,39880479260.05263
23.5444375,21305465633.74384
23.655812500000003,11270787233.259407
23.767187500000002,5904121671.781682
23.8785625,3062668284.6885757
23.989937500000003,1573238351.7705133
24.1013125,800286977.3282025
24.212687500000005,403144599.7436696
24.3240625,201116384.56956577
24.4354375,99360464.16601837
24.5468125,48614714.94976875
24.6581875,23556926.167616002
24.769562500000003,11305123.85846304
24.8809375,5373375.390062467
24.9923125,2529552.15024872
25.103687500000003,1179434.946838584
25.2150625,544686.7539400132
25.326437500000004,249154.4220912483
25.4378125,112886.14916054184
25.549187500000006,50658.43695948744
25.6605625,22514.42410861186
25.7719375,9907.293519883311
25.883312500000002,4313.694351024157
25.9946875,1855.393593277017
26.106062500000004,785.1001215894605
26.217437500000003,323.44280688014817
26.3288125,125.97002452669294
26.440187500000004,42.266550968800615
26.5515625,6.756540973306036
26.6629375,0.0
26.7743125,0.0
26.885687500000003,0.0
26.997062500000002,0.0
27.1084375,0.0
27.219812500000003,0.0
27.3311875,0.0
27.442562500000005,0.0
27.5539375,0.0
27.665312500000002,0.0
27.7766875,0.0
27.8880625,0.0
27.999437500000003,0.0
28.1108125,0.0
28.222187500000004,0.0
28.333562500000003,0.0
28.444937499999998,0.0
28.556312500000004,0.0
28.6676875,0.0
28.779062500000006,0.0
28.8904375,0.0
29.0018125,0.0
29.113187500000002,0.0
29.2245625,0.0
29.335937500000004,0.0
29.447312500000002,0.0
29.5586875,0.0
29.670062500000004,0.0
29.7814375,0.0
29.892812499999998,0.0
30.0041875,0.0
30.115562500000003,0.0
30.226937500000002,0.0
30.338312499999997,0.0
30.449687500000003,0.0
30.561062500000006,0.0
30.672437499999997,0.0
30.7838125,0.0
30.895187500000006,0.0
31.0065625,0.0
31.1179375,0.0
31.229312500000002,0.0
31.3406875,0.0
31.452062499999997,0.0
31.563437500000003,0.0
31.674812500000005,0.0
31.786187500000004,0.0
31.8975625,0.0
32.0089375,0.0
32.120312500000004,0.0
32.2316875,0.0
32.3430625,0.0
32.454437500000004,0.0
32.5658125,0.0
32.6771875,0.0
32.788562500000005,0.0
32.8999375,0.0
33.0113125,0.0
33.122687500000005,0.0
33.23406250000001,0.0
33.345437499999996,0.0
33.4568125,0.0
